safe_text,label,agreement
mmr,0.0,0.6666666666666666
user glad youre feeling better shut up german measles,0.0,1.0
people who think vaccines lead to autism are a special kind of stupid,1.0,1.0
texas health agency says rise in student vaccine exemptions ,-1.0,0.3333333333333333
4 yo gets a measles booster before trip to disneyland hes not too thrilled about the shot measlesoutbreak ,1.0,1.0
zero reason for this rt user measles outbreak in orange county california worst in decades ,1.0,0.6666666666666666
5yearold port angeles girl caught measles at a clinic where infected man had been port angeles wash  the ,0.0,1.0
strange coincidence measles outbreak coming upon the heels of the huge immigration wave in 2014 mystery of the week,0.0,1.0
user telling it like it is on measles vaccinateyourkids,1.0,0.6666666666666666
4 plus years and mogul have created something new for the music world mmr ,0.0,1.0
user speaking of hard work i would enjoy your critique of my story on our campus readiness for measles ,0.0,1.0
volbeat on stage an mmr concert event ar the  troc ,0.0,1.0
its official the paper connecting vaccines and autism has been retracted ,1.0,1.0
user two more johnson county children have measles  user,0.0,1.0
meningitis vaccine required for some illinois students starting this school year students entering grades six and ,1.0,0.6666666666666666
study explores medical exemptions from school vaccination requirements across states findings suggest need to e ,0.0,1.0
user just listened to the podcast about immunizations for kids where do you stand now how early would you vacc kids,1.0,0.6666666666666666
bill would tighten rules for vaccine exemptions in illinois an illinois lawmaker wants to tighten the rules for ,0.0,0.6666666666666666
user haha pharm kids  i have to be cpr certified along with my immunization certificate in case someone is allergic or something,0.0,0.6666666666666666
user user they thought he had the measles,0.0,1.0
good afternoon tweeples whats up glad i went amp got my measles shot as i have zero immunity to the airborne virus shouldadonethisagesago,1.0,1.0
user i live everything i need to know about vaccines every day my sons struggle to overcome his vaccine injury is is ongoing,-1.0,0.6666666666666666
cdc whistleblower exposes ebola vaccinations containing rfid chips ,-1.0,0.6666666666666666
vaccinate ur children u dumb idiots,1.0,1.0
gov snyder signs child immunization legislation lansing wwj  gov rick snyder has signed a package of bills ,1.0,0.6666666666666666
this is my vaccineinjured daughter lost in all of the recent stories about a spike in measles cases are many ,-1.0,0.6666666666666666
they are in top notch condition because they are pros yet there is no such thing as immunity from injury,0.0,1.0
vaccines are the craziest thing how do you ever think of making a person not get sick by injecting the disease into them lmao,-1.0,0.6666666666666666
user thank you dr mannythank you so muchmeasles,0.0,0.6666666666666666
disneyland measles spreads to 22 cases in long beach san bernardino county ,0.0,1.0
do vaccines cause autism,0.0,0.6666666666666666
lets make sure every child is a vip vaccinated immunized and protected  cugh2015 ,1.0,1.0
user user   blame it on fluorideaspartame amp vaccinations with mercury in them full scale chemical attack our government does,-1.0,1.0
malaria vaccine disappoints in trial in african babies ,0.0,0.6666666666666666
idiot user kristin cavallari defends her antivaccine stance saying we feel like were making the best decision for our kids,-1.0,0.3333333333333333
you were supposed to be the vaccine but you gave me the disease,0.0,1.0
vaccinations cause autism shut the fuck up no they do not lol,1.0,1.0
terrible pickup line would you vaccinate our children,0.0,1.0
cant believe my baby user  got the measles from disney land hope she gets better soon prayformybaby fuckdisneyland,0.0,1.0
who the fuck has measles,0.0,0.6666666666666666
mmr rocks,0.0,1.0
vaccinate your fcking kids people ,1.0,1.0
tuning in to the premiere of the vaccinewar on user watch with me here  health,0.0,0.6666666666666666
article stirs autism and vaccine debate earlier this week a study came out showing a possible link of inducing ,0.0,1.0
user user user my uncle who got a brain infection at 5 as a result of measles spent last 50 in care homes,0.0,0.6666666666666666
seasonal flu vaccines being offered for children amp adults dallas   fall has begun and ,1.0,0.6666666666666666
user about 1500 childcare centers in california have measles vaccination rates of 92 or less   wow,1.0,0.6666666666666666
"shit 
 coachella valley has first confirmed case of measles",0.0,1.0
user saying mercury preservative in vaccines is harmful is saying the chlorine in table salt is as poisonous as chlorine gas,1.0,0.6666666666666666
join the foot user mmr dc dj djflyer upstairs instadc friday mix mixmasterrod ,0.0,1.0
user user was actually faster but dropped phone a few times and hiccups w mmr app25 miunder 22 min no record good pace,0.0,0.6666666666666666
user user mientras gane por margen de 40 puntos todo bien ligamexas no mmr,0.0,1.0
just regular science butseriouslyplease rt user vaccinate your children people this is not rocket science measles,1.0,1.0
unvaccinated people cause measles to roar back in 2013  via user,1.0,1.0
user user maybe next they will note vaccines safe and effective,1.0,0.6666666666666666
the low immunity of the human becomes unsustainable to enable proper brain function low brain function leads to more lower immunity,0.0,1.0
user wow theyre better off reading about autism on wikipedia than calling off all immunizations and endangering their kids,1.0,0.6666666666666666
mandatory cootie vaccines  kidlegislation,1.0,1.0
user  lets bring in more children from mexico and other third world countries they were not vaccinated before obama spread them out,-1.0,0.3333333333333333
mmr bbq time,0.0,1.0
w user nodaysoff rrr mmr srt10mg  quantum beats studio ,0.0,1.0
user user i dont believe so but people who get vaccinated do have a 5 risk of contracting the disease while the risk for,0.0,1.0
measles vaccination clinics announced in palatine health officials have set up two vaccination clinics for people ,1.0,0.6666666666666666
user user are his kids vaccinated,0.0,0.6666666666666666
oh there you go dr rand paul has heard stories of vaccines causing autism so much for science antivaxxer,1.0,1.0
a baby just died in nc bc of whooping coughso glad most ppl in dustins amp my family have already gotten the vaccine gottatakeprecautions,1.0,1.0
2 measles cases in marin co health dept two cases of measles have been confirmed in marin county the health ,0.0,1.0
user u say u represent no corporations how will u regulate makers of immunization and the safety of our children autism cause,-1.0,0.6666666666666666
user oh no did you come in contact with someone wmeasles in cali,0.0,1.0
save time at the pharmacy use this screening checklist to see what vaccines your child needs  via user,1.0,0.6666666666666666
this public health nurse agrees with user unvaccinated people put everyone at risk including vaccinated kids,1.0,1.0
mmr booster booooo  lake health willowick campus ,-1.0,0.6666666666666666
cdc just recommended all people wdiabetes grownups receive hepatitis b vaccine 1usagovuwz0h3 wow this has been a long time coming,1.0,1.0
user and in the haveyaalllostyourminds news  measles parties ugh  should be charged w child abuse,1.0,0.6666666666666666
user except the vaccine is doing the harm all the deaths in texas are from people who got the shot,-1.0,1.0
apha2014 operation immunization winner is university of tennessee health science center,1.0,0.6666666666666666
user  a kid with measles running a temperature of 104 degrees can damage the brain i think thats what the caller wanted to say,0.0,1.0
 x you cool and i still want a mmr sweatsuit ,0.0,1.0
user where measles cases are reported and how the current outbreak compares   vaccinate,1.0,0.6666666666666666
just saw that theyre coming out with a vaccine for food poisoning mexico here i come,1.0,1.0
aids n  heres how the hpv vaccine can help cut the risk of cancer in gay men many hivpositive queer men already ,1.0,1.0
user thx for your perspective if a kid is vaccinated are they at risk,0.0,0.6666666666666666
user theres measles out there steady lurkin,0.0,0.6666666666666666
"antivaxxers are defensive about the measles outbreak what about ppl dependent on herd immunity 1 bad jrnl article
",1.0,0.6666666666666666
so proud that my sister in law will not let anyone go near her newborn unless theyre up to date on their vaccines ,1.0,1.0
last round of vacs for montana it really is that easy please vaccinate your kids antivaxers   ,1.0,1.0
